"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"1",-0.0373021147981641,0.0163934426229508,0.000841750841750842,0.00100401606425703,0.000707213578500707,0.00132100396301189,0.00102249488752556,0.0018018018018018,0.000798084596967279,0.00060790273556231,0.00149253731343284,0.000841042893187553,0.000868055555555556,0.000942507068803016,0.000835421888053467,0.00104493207941484,0.000619578686493185,0.000824402308326463,0.00111856823266219,0.000392003136025088,0.00189753320683112,0.000844594594594595,0.000319284802043423,0.000763941940412529
"2",0.0163934426229508,-0.0386594909238937,0.000865800865800866,0.000977517106549365,0.000687285223367698,0.0013986013986014,0.00106382978723404,0.00208333333333333,0.000839630562552477,0.000648088139987038,0.00161290322580645,0.000869565217391304,0.000952380952380952,0.000961538461538462,0.000863557858376511,0.00104166666666667,0.000662251655629139,0.000900900900900901,0.00126582278481013,0.000379506641366224,0.00209205020920502,0.000958772770853308,0.000309789343246592,0.000831255195344971
"3",0.000841750841750842,0.000865800865800866,-0.0375337912505953,0.00121654501216545,0.000527704485488127,0.00227272727272727,0.00118343195266272,0.00124843945068664,0.00101214574898785,0.00174825174825175,0.000961538461538462,0.00641025641025641,0.00129366106080207,0.000862068965517241,0.000629722921914358,0.000611995104039168,0.00185528756957328,0.00165016501650165,0.00141843971631206,0.00032520325203252,0.0012987012987013,0.00471698113207547,0.000272628135223555,0.00431034482758621
"4",0.00100401606425703,0.000977517106549365,0.00121654501216545,-0.0714868302381506,0.000452488687782805,0.00114285714285714,0.0434782608695652,0.00173611111111111,0.00595238095238095,0.00116279069767442,0.000677966101694915,0.00103092783505155,0.000630119722747322,0.0029585798816568,0.000497017892644135,0.000483325277912035,0.00128205128205128,0.000704225352112676,0.000772200772200772,0.000294985250737463,0.0018348623853211,0.00163934426229508,0.000251067034898318,0.00130718954248366
"5",0.000707213578500707,0.000687285223367698,0.000527704485488127,0.000452488687782805,-0.0158062457837782,0.000687285223367698,0.000457247370827618,0.000589622641509434,0.000420521446593776,0.000419287211740042,0.00116959064327485,0.000529100529100529,0.000617283950617284,0.000400801603206413,0.00133333333333333,0.00202020202020202,0.000425170068027211,0.000595238095238095,0.000735294117647059,0.000847457627118644,0.000600600600600601,0.000530503978779841,0.000564015792442188,0.000488997555012225
"6",0.00132100396301189,0.0013986013986014,0.00227272727272727,0.00114285714285714,0.000687285223367698,-0.0338711424837524,0.00111358574610245,0.00277008310249307,0.000958772770853308,0.0010752688172043,0.00166666666666667,0.00229885057471264,0.00149253731343284,0.000824402308326463,0.000879507475813544,0.000837520938023451,0.00111482720178372,0.002,0.00238095238095238,0.000275103163686382,0.00303030303030303,0.00232558139534884,0.000309789343246592,0.00169491525423729
"7",0.00102249488752556,0.00106382978723404,0.00118343195266272,0.0434782608695652,0.000457247370827618,0.00111358574610245,-0.0707931673163851,0.00169491525423729,0.00523560209424084,0.00113250283125708,0.000725689404934688,0.00100704934541793,0.000638977635782748,0.00317460317460317,0.000502765208647562,0.000488758553274682,0.0012453300124533,0.000715307582260372,0.000758725341426404,0.000297000297000297,0.00176056338028169,0.00157977883096367,0.000252525252525253,0.00126422250316056
"8",0.0018018018018018,0.00208333333333333,0.00124843945068664,0.00173611111111111,0.000589622641509434,0.00277008310249307,0.00169491525423729,-0.0586747165785694,0.00134408602150538,0.000878734622144112,0.00118906064209275,0.00125628140703518,0.00109170305676856,0.00121951219512195,0.000725689404934688,0.000696864111498258,0.000904977375565611,0.00116144018583043,0.00152439024390244,0.000347705146036161,0.032258064516129,0.000610500610500611,0.000288267512251369,0.0012531328320802
"9",0.000798084596967279,0.000839630562552477,0.00101214574898785,0.00595238095238095,0.000420521446593776,0.000958772770853308,0.00523560209424084,0.00134408602150538,-0.0293266451709277,0.00104166666666667,0.000656598818122127,0.000880281690140845,0.000584795321637427,0.00197628458498024,0.000485436893203883,0.000472366556447804,0.00105485232067511,0.000648088139987038,0.000683526999316473,0.000281056773468241,0.00140252454417952,0.00128865979381443,0.000240905805829921,0.00106837606837607
"10",0.00060790273556231,0.000648088139987038,0.00174825174825175,0.00116279069767442,0.000419287211740042,0.0010752688172043,0.00113250283125708,0.000878734622144112,0.00104166666666667,-0.0312141457289281,0.00065359477124183,0.0012987012987013,0.000743494423791822,0.000834724540901503,0.000454545454545455,0.000470809792843691,0.0101010101010101,0.000819672131147541,0.000757575757575758,0.000280504908835905,0.000903342366757001,0.002,0.000240500240500241,0.00294117647058824
